,Name,gender,is alive,age,Death_Probability
14596,Connie Mack IV,Male,yes,47,0.00418
14597,Connie Mack,Male,yes,74,0.03942
14598,David Lyle Mack,Male,yes,74,0.03942
14600,John Mack,Male,no,75,0.04299
14601,John J. Mack,Male,yes,70,0.02785
14603,Ted Mack,Male,no,72,0.03343
14604,Tom Mack,Male,yes,71,0.03059
14606,A. D. David Mackay,Male,yes,59,0.009909999999999999
14607,Buddy MacKay,Male,yes,81,0.07737999999999999
14608,James Mackay,Male,no,71,0.03059
14609,Jeff MacKay,Male,no,60,0.01086
14610,Peter MacKay,Male,yes,49,0.00457
14611,Ian MacKaye,Male,yes,52,0.005379999999999999
14612,Walter Macken,Male,no,52,0.005379999999999999
14613,Alexander Mackendrick,Male,no,81,0.07737999999999999
14614,John Mackenzie,Male,no,79,0.06305
14615,Kenneth Mackenzie,Male,no,42,0.00286
14616,Peter Mackenzie,Male,yes,53,0.0058
14617,John Mackey,Male,no,70,0.02785
14618,Anthony Mackie,Male,yes,35,0.0016
14619,Bob Mackie,Male,yes,74,0.03942
14621,George E. MacKinnon,Male,no,89,0.17584
14622,Roderick MacKinnon,Male,yes,58,0.009059999999999999
14624,John Mackovic,Male,yes,71,0.03059
14625,Kyle MacLachlan,Male,yes,55,0.0069099999999999995
14627,Barton MacLane,Male,no,67,0.02122
14628,Alistair MacLean,Male,no,65,0.01753
14629,Donald Maclean,Male,no,70,0.02785
14630,Fitzroy Maclean,Male,no,85,0.11800000000000001
14631,Sorley Maclean,Male,no,85,0.11800000000000001
14632,Hugh MacLennan,Male,no,83,0.09557
14634,Gavin MacLeod,Male,yes,83,0.09557
14635,Iain Macleod,Male,no,57,0.00828
14636,Fred MacMurray,Male,no,83,0.09557
14637,Patrick Macnee,Male,yes,92,0.23085999999999998
14638,Louis MacNeice,Male,no,56,0.00757
14639,Cornell MacNeil,Male,no,89,0.17584
14640,Robert MacNeil,Male,yes,83,0.09557
14642,Jeff MacNelly,Male,no,52,0.005379999999999999
14643,Peter MacNicol,Male,yes,60,0.01086
14644,John Macomber,Male,yes,86,0.13083
14645,C. B. Macpherson,Male,no,76,0.04715
14646,Dick MacPherson,Male,yes,84,0.10625
14649,Duncan Macrae,Male,no,62,0.01311
14650,Gordon MacRae,Male,no,65,0.01753
14653,George Macready,Male,no,65,0.01753
14654,Bill Macy,Male,yes,92,0.23085999999999998
14655,William H. Macy,Male,yes,64,0.0159
14656,Benji Madden,Male,yes,35,0.0016
14657,Dave Madden,Male,no,83,0.09557
14658,Joel Madden,Male,yes,35,0.0016
14659,John Madden,Male,yes,65,0.01753
14660,John Madden,Male,yes,80,0.06978
14661,Guy Maddin,Male,yes,58,0.009059999999999999
14662,Joe Maddon,Male,yes,60,0.01086
14664,Lester Maddox,Male,no,88,0.15972999999999998
14665,Greg Maddux,Male,yes,48,0.004379999999999999
14667,Bruno Maderna,Male,no,53,0.0058
14668,Haki R. Madhubuti,Male,yes,72,0.03343
14670,Edward R. Madigan,Male,no,58,0.009059999999999999
14671,John W. Madigan,Male,yes,77,0.05184
14673,Guy Madison,Male,no,74,0.03942
14675,Bill Madlock,Male,yes,63,0.01444
14676,Bernard L. Madoff,Male,yes,76,0.04715
14678,Miguel de la Madrid,Male,no,78,0.05711
14679,Al Madrigal,Male,yes,43,0.0031
14680,Michael Madsen,Male,yes,56,0.00757
14682,Dan Maffei,Male,yes,46,0.00392
14683,Greg Maffei,Male,yes,54,0.00632
14685,Ira Magaziner,Male,yes,67,0.02122
14686,Patrick Magee,Male,no,60,0.01086
14687,Benoît Magimel,Male,yes,40,0.00244
14689,Ray Magliozzi,Male,yes,65,0.01753
14690,Tom Magliozzi,Male,yes,77,0.05184
14692,Michel Magne,Male,no,54,0.00632
14693,Luka Magnotta,Male,yes,32,0.00128
14695,Warren G. Magnuson,Male,no,84,0.10625
14696,Magoo,Male,yes,41,0.00264
14697,Peter A. Magowan,Male,yes,72,0.03343
14698,Jeb Magruder,Male,no,80,0.06978
14699,Ramon Magsaysay,Male,no,50,0.0047799999999999995
14700,Paul Maguire,Male,yes,76,0.04715
14701,Tobey Maguire,Male,yes,39,0.00224
14702,John Mahaffey,Male,yes,66,0.01932
14703,George Maharis,Male,yes,86,0.13083
14704,Maharishi Mahesh Yogi,Male,no,91,0.21141
14705,Bill Maher,Male,yes,58,0.009059999999999999
14706,Joseph Maher,Male,no,65,0.01753
14707,Sean Maher,Male,yes,39,0.00224
14708,Khalid bin Mahfouz,Male,no,60,0.01086
14709,Naguib Mahfouz,Male,no,95,0.29443
14710,Bruce Mahler,Male,yes,64,0.0159
14711,Derek Mahon,Male,yes,73,0.03633
14712,Jock Mahoney,Male,no,70,0.02785
14713,John Mahoney,Male,yes,74,0.03942
14714,Tim Mahoney,Male,yes,58,0.009059999999999999
14715,Roger Cardinal Mahony,Male,yes,78,0.05711
14716,Frank Mahovlich,Male,yes,76,0.04715
14717,Phil Mahre,Male,yes,57,0.00828
14718,Adam Cardinal Maida,Male,yes,84,0.10625
14719,Modesto A. Maidique,Male,yes,74,0.03942
14720,Hermann Maier,Male,yes,42,0.00286
14721,Norman Mailer,Male,no,84,0.10625
14724,Theodore Maiman,Male,no,80,0.06978
14727,John F. Maisto,Male,yes,76,0.04715
14728,Rick Majerus,Male,no,64,0.0159
14730,Pandeli Majko,Male,yes,47,0.00418
14731,John Major,Male,yes,71,0.03059
14733,Johnny Majors,Male,yes,79,0.06305
14734,Dayton S. Mak,Male,yes,97,0.33576999999999996
14736,Chris Makepeace,Male,yes,50,0.0047799999999999995
14737,Minoru Makihara,Male,yes,84,0.10625
14739,Mako,Male,no,73,0.03633
14740,Patrick Malahide,Male,yes,69,0.02538
14741,Sanjaya Malakar,Male,yes,25,0.00114
14742,Daron Malakian,Male,yes,39,0.00224
14743,Bernard Malamud,Male,no,72,0.03343
14744,Carl Malamud,Male,yes,55,0.0069099999999999995
14745,Romany Malco,Male,yes,46,0.00392
14746,Malcolm X,Male,no,40,0.00244
14747,Andrew H. Malcolm,Male,yes,71,0.03059
14749,"Rob ""CmdrTaco"" Malda",Male,yes,38,0.00206
14750,Karl Malden,Male,no,97,0.33576999999999996
14751,Abel Maldonado,Male,yes,47,0.00418
14752,Fred Malek,Male,yes,78,0.05711
14753,Rami Malek,Male,yes,33,0.00137
14754,Arthur Malet,Male,yes,87,0.14473
14755,Terrence Malick,Male,yes,71,0.03059
14757,Art Malik,Male,yes,62,0.01311
14758,Om Malik,Male,yes,48,0.004379999999999999
14759,Zayn Malik,Male,yes,21,0.00121
14760,Shelley Malil,Male,yes,50,0.0047799999999999995
14761,Joshua Malina,Male,yes,48,0.004379999999999999
14764,Burton Malkiel,Male,yes,82,0.08596000000000001
14766,Stephen Malkmus,Male,yes,48,0.004379999999999999
14767,John Malkovich,Male,yes,61,0.01192
14768,Richard W. Mallary,Male,no,82,0.08596000000000001
14769,Louis Malle,Male,no,63,0.01444
14770,"Conrad L. Mallett, Jr.",Male,yes,61,0.01192
14771,Dan Malloy,Male,yes,59,0.009909999999999999
14772,Jan Malmsjö,Male,yes,82,0.08596000000000001
14773,Yngwie Malmsteen,Male,yes,51,0.00504
14776,John C. Malone,Male,yes,73,0.03633
14777,Karl Malone,Male,yes,51,0.00504
14778,Moses Malone,Male,yes,59,0.009909999999999999
14781,Michael Maloney,Male,yes,57,0.00828
14782,"George J. Maloof, Jr.",Male,yes,50,0.0047799999999999995
14783,Gavin Maloof,Male,yes,58,0.009059999999999999
14784,Joe Maloof,Male,yes,59,0.009909999999999999
14785,André Malraux,Male,no,75,0.04299
14786,Serphin Maltese,Male,yes,82,0.08596000000000001
14787,Leonard Maltin,Male,yes,64,0.0159
14788,Albert Maltz,Male,no,77,0.05184
14789,Lee Malvo,Male,yes,29,0.0011099999999999999
14791,David Mamet,Male,yes,67,0.02122
14793,Beenie Man,Male,yes,41,0.00264
14794,Elephant Man,Male,yes,39,0.00224
14795,Method Man,Male,yes,43,0.0031
14796,Milo Manara,Male,yes,69,0.02538
14797,Charles T. Manatt,Male,no,75,0.04299
14800,William Manchester,Male,no,82,0.08596000000000001
14801,Joe Manchin,Male,yes,67,0.02122
14802,Henry Mancini,Male,no,70,0.02785
14803,Mancow,Male,yes,47,0.00418
14804,Nick Mancuso,Male,yes,66,0.01932
14805,Robert Mandan,Male,yes,82,0.08596000000000001
14806,Howie Mandel,Male,yes,59,0.009909999999999999
14807,Marvin Mandel,Male,yes,94,0.27296
14808,Nelson Mandela,Male,no,95,0.29443
14810,Benoit Mandelbrot,Male,no,86,0.13083
14811,Peter Mandelson,Male,yes,61,0.01192
14812,Alex J. Mandl,Male,yes,71,0.03059
14816,Aasif Mandvi,Male,yes,48,0.004379999999999999
14817,Costas Mandylor,Male,yes,49,0.00457
14818,Louis Mandylor,Male,yes,48,0.004379999999999999
14819,Gucci Mane,Male,yes,34,0.00148
14820,Tyler Mane,Male,yes,48,0.004379999999999999
14821,Larry Manetti,Male,yes,67,0.02122
14822,Nino Manfredi,Male,no,83,0.09557
14823,Joe Manganiello,Male,yes,38,0.00206
14825,Eric Mangini,Male,yes,43,0.0031
14826,Mark Mangino,Male,yes,58,0.009059999999999999
14827,Chuck Mangione,Male,yes,74,0.03942
14828,James Mangold,Male,yes,51,0.00504
14829,Klaus J. Mangold,Male,yes,71,0.03059
14831,Joseph L. Mankiewicz,Male,no,84,0.10625
14832,Greg Mankiw,Male,yes,56,0.00757
14833,Blu Mankuma,Male,yes,66,0.01932
14834,Dexter Manley,Male,yes,55,0.0069099999999999995
14835,John Manley,Male,yes,64,0.0159
14836,Abby Mann,Male,no,81,0.07737999999999999
14838,Anthony Mann,Male,no,61,0.01192
14839,Barry Mann,Male,yes,75,0.04299
14840,Daniel Mann,Male,no,79,0.06305
14841,Delbert Mann,Male,no,87,0.14473
14843,Gabriel Mann,Male,yes,42,0.00286
14844,Herbie Mann,Male,no,73,0.03633
14845,James Mann,Male,yes,68,0.02323
14846,James R. Mann,Male,no,90,0.19307
14848,Manfred Mann,Male,yes,74,0.03942
14849,Michael Mann,Male,yes,71,0.03059
14850,Michael E. Mann,Male,yes,49,0.00457
14851,Simon Mann,Male,yes,62,0.01311
14853,Terrence Mann,Male,yes,63,0.01444
14854,Thomas C. Mann,Male,no,87,0.14473
14855,Thomas E. Mann,Male,yes,70,0.02785
14856,Shelly Manne,Male,no,64,0.0159
14857,David Manners,Male,no,97,0.33576999999999996
14858,David Manners,Male,yes,55,0.0069099999999999995
14859,Archie Manning,Male,yes,65,0.01753
14861,Eli Manning,Male,yes,33,0.00137
14863,Nick Manning,Male,yes,47,0.00418
14865,Peyton Manning,Male,yes,38,0.00206
14866,Preston Manning,Male,yes,72,0.03343
14868,Timothy Cardinal Manning,Male,no,80,0.06978
14870,Henry J. Mansell,Male,yes,77,0.05184
14872,Mike Mansfield,Male,no,98,0.35496
14873,Peter Mansfield,Male,yes,81,0.07737999999999999
14874,Charles Manson,Male,yes,80,0.06978
14875,Marilyn Manson,Male,yes,45,0.0036299999999999995
14877,Joe Mantegna,Male,yes,67,0.02122
14878,Joe Mantell,Male,no,95,0.29443
14879,Mickey Mantle,Male,no,64,0.0159
14880,Michael Mantler,Male,yes,71,0.03059
14881,Thomas J. Manton,Male,no,74,0.03942
14882,Randolph Mantooth,Male,yes,69,0.02538
14883,Mantovani,Male,no,75,0.04299
14884,Charlie Manuel,Male,yes,70,0.02785
14885,Jay Manuel,Male,yes,42,0.00286
14886,Richard Manuel,Male,no,43,0.0031
14887,Martin Manulis,Male,no,92,0.23085999999999998
14888,Heinie Manush,Male,no,70,0.02785
14889,Roots Manuva,Male,yes,42,0.00286
14890,Ray Manzarek,Male,no,74,0.03942
14891,Donald Manzullo,Male,yes,70,0.02785
14893,William Mapother,Male,yes,49,0.00457
14894,Robert Mapplethorpe,Male,no,43,0.0031
14898,Wellington Mara,Male,no,89,0.17584
14899,Manning Marable,Male,no,61,0.01192
14900,Diego Maradona,Male,yes,54,0.00632
14901,Jean Marais,Male,no,85,0.11800000000000001
14903,David Maraniss,Male,yes,65,0.01753
14905,Pete Maravich,Male,no,41,0.00264
14906,Patrick Marber,Male,yes,50,0.0047799999999999995
14908,Stephon Marbury,Male,yes,37,0.0018899999999999998
14909,Vito Marcantonio,Male,no,52,0.005379999999999999
14910,Marcel Marceau,Male,no,84,0.10625
14912,Joseph Marcell,Male,yes,66,0.01932
14917,Kenny Marchant,Male,yes,63,0.01444
14918,Gino Marchetti,Male,yes,87,0.14473
14919,Ted Marchibroda,Male,yes,83,0.09557
14920,Rocky Marciano,Male,no,45,0.0036299999999999995
14922,Ferdinand Marcos,Male,no,72,0.03343
14925,Mr. Marcus,Male,yes,44,0.00335
14926,Bernie Marcus,Male,yes,85,0.11800000000000001
14927,Daniel Marcus,Male,yes,73,0.03633
14928,Jeffrey A. Marcus,Male,yes,68,0.02323
14929,Rudolph A. Marcus,Male,yes,91,0.21141
14930,Stanley Marcus,Male,no,97,0.33576999999999996
14931,Stanley Marcus,Male,yes,68,0.02323
14932,Geoffrey W. Marcy,Male,yes,60,0.01086
14934,Bam Margera,Male,yes,35,0.0016
14935,Phil Margera,Male,yes,57,0.00828
14936,Vincent Margera,Male,yes,58,0.009059999999999999
14940,Stuart Margolin,Male,yes,74,0.03942
14942,Mark Margolis,Male,yes,75,0.04299
14943,Matt Margolis,Male,yes,34,0.00148
14948,Juan Marichal,Male,yes,77,0.05184
14952,Jean-Pierre Marielle,Male,yes,82,0.08596000000000001
14953,Cheech Marin,Male,yes,68,0.02323
14954,Jacques Marin,Male,no,82,0.08596000000000001
14955,Ed Marinaro,Male,yes,64,0.0159
14957,Rod Marinelli,Male,yes,65,0.01753
14958,Marino Marini,Male,no,73,0.03633
14959,Thomas P. Marinis,Male,yes,71,0.03059
14960,Dan Marino,Male,yes,53,0.0058
14961,Ken Marino,Male,yes,46,0.00392
14962,Ernest Mario,Male,yes,76,0.04715
14963,Jean-Luc Marion,Male,yes,68,0.02323
14964,Howard Marion-Crawford,Male,no,55,0.0069099999999999995
14966,Roger Maris,Male,no,51,0.00504
14967,Steve Mariucci,Male,yes,59,0.009909999999999999
14968,Hans Mark,Male,yes,85,0.11800000000000001
14969,Reuben Mark,Male,yes,75,0.04299
14970,Jack A. Markell,Male,yes,54,0.00632
14971,Chris Marker,Male,no,91,0.21141
14973,Ed Markey,Male,yes,68,0.02323
14975,Monte Markham,Male,yes,79,0.06305
14976,Biz Markie,Male,yes,50,0.0047799999999999995
14977,Peter Markle,Male,yes,62,0.01311
14978,Stephen J. Markman,Male,yes,65,0.01753
14979,John Markoff,Male,yes,65,0.01753
14980,Georgi Markov,Male,no,49,0.00457
14981,Harry M. Markowitz,Male,yes,87,0.14473
14982,Guy Marks,Male,no,65,0.01753
14983,Leonard H. Marks,Male,no,90,0.19307
14984,Michael E. Marks,Male,yes,64,0.0159
14985,William C. Marland,Male,no,47,0.00418
14987,Ron Marlenee,Male,yes,79,0.06305
14988,Bob Marley,Male,no,36,0.0017399999999999998
14989,Damian Marley,Male,yes,36,0.0017399999999999998
14990,John Marley,Male,no,77,0.05184
14992,Ziggy Marley,Male,yes,46,0.00392
14993,Sterling Marlin,Male,yes,57,0.00828
14994,Hugh Marlowe,Male,no,71,0.03059
14995,Marc Maron,Male,yes,51,0.00504
14996,Joe Maross,Male,no,86,0.13083
14997,Jerry Marotta,Male,yes,58,0.009059999999999999
14998,Richard Marquand,Male,no,49,0.00457
15000,René Marqués,Male,no,60,0.01086
15001,Chris Marquette,Male,yes,30,0.00116
15002,Andrew Marr,Male,yes,55,0.0069099999999999995
15003,Dave Marr,Male,no,64,0.0159
15004,Johnny Marr,Male,yes,51,0.00504
15005,Neville Marriner,Male,yes,90,0.19307
15006,"J. W. Marriott, Jr.",Male,yes,82,0.08596000000000001
15007,J. Willard Marriott,Male,no,85,0.11800000000000001
15008,Steve Marriott,Male,no,44,0.00335
15009,Donald Marron,Male,yes,80,0.06978
15010,Bruno Mars,Male,yes,29,0.0011099999999999999
15011,Forrest Mars,Male,no,95,0.29443
15012,Kenneth Mars,Male,no,75,0.04299
15013,Mick Mars,Male,yes,58,0.009059999999999999
15014,Branford Marsalis,Male,yes,54,0.00632
15015,Wynton Marsalis,Male,yes,53,0.0058
15016,Eddie Marsan,Male,yes,46,0.00392
15017,James Marsden,Male,yes,41,0.00264
15018,Jason Marsden,Male,yes,39,0.00224
15024,Alan Marshal,Male,no,52,0.005379999999999999
15025,Barry J. Marshall,Male,yes,63,0.01444
15030,E. G. Marshall,Male,no,88,0.15972999999999998
15031,Frank Marshall,Male,yes,68,0.02323
15032,Garry Marshall,Male,yes,80,0.06978
15033,J. Howard Marshall II,Male,no,90,0.19307
15034,Jack Marshall,Male,no,76,0.04715
15035,James Marshall,Male,yes,47,0.00418
15036,Jim Marshall,Male,yes,77,0.05184
15037,Jim Marshall,Male,yes,66,0.01932
15039,Joshua Micah Marshall,Male,yes,45,0.0036299999999999995
15044,Peter Marshall,Male,yes,84,0.10625
15045,Ray Marshall,Male,yes,86,0.13083
15046,"Thurgood Marshall, Jr.",Male,yes,58,0.009059999999999999
15047,Thurgood Marshall,Male,no,85,0.11800000000000001
15049,William Marshall,Male,no,77,0.05184
15050,James Marsters,Male,yes,52,0.005379999999999999
15051,Nathaniel Marston,Male,yes,39,0.00224
15053,Vincent Martella,Male,yes,22,0.00126
15054,Phil Martelli,Male,yes,60,0.01086
15055,Wilfried Martens,Male,no,77,0.05184
15057,Archer J. P. Martin,Male,no,92,0.23085999999999998
15058,Barney Martin,Male,no,82,0.08596000000000001
15059,Billy Martin,Male,no,61,0.01192
15060,Billy Martin,Male,yes,33,0.00137
15061,"Boyce F. Martin, Jr.",Male,yes,79,0.06305
15062,Chris Martin,Male,yes,39,0.00224
15063,Chris Martin,Male,yes,37,0.0018899999999999998
15064,Christopher Martin,Male,yes,52,0.005379999999999999
15065,David C. Martin,Male,yes,71,0.03059
15066,Dean Martin,Male,no,78,0.05711
15067,Dean-Paul Martin,Male,no,36,0.0017399999999999998
15068,Demetri Martin,Male,yes,41,0.00264
15069,Dewey Martin,Male,yes,91,0.21141
15070,Dick Martin,Male,no,86,0.13083
15071,Don Martin,Male,no,69,0.02538
15072,Duane Martin,Male,yes,44,0.00335
15073,Edwin M. Martin,Male,no,94,0.27296
15074,George Martin,Male,yes,88,0.15972999999999998
15075,George R. R. Martin,Male,yes,66,0.01932
15077,James G. Martin,Male,yes,79,0.06305
15078,Jared Martin,Male,yes,73,0.03633
15079,Jesse L. Martin,Male,yes,45,0.0036299999999999995
15082,Kevin J. Martin,Male,yes,48,0.004379999999999999
15083,Kiel Martin,Male,no,46,0.00392
15087,Mark Martin,Male,yes,51,0.00504
15089,Michael Martin,Male,yes,69,0.02538
15092,Paul Martin,Male,yes,76,0.04715
15093,Pepper Martin,Male,no,61,0.01192
15094,Quinn Martin,Male,no,65,0.01753
15095,Ricky Martin,Male,yes,43,0.0031
15096,Roland Martin,Male,yes,74,0.03942
15097,Ross Martin,Male,no,61,0.01192
15098,Slater Martin,Male,no,87,0.14473
15099,Steve Martin,Male,yes,69,0.02538
15100,Strother Martin,Male,no,61,0.01192
15101,Tony Martin,Male,no,99,0.37271
15102,Trayvon Martin,Male,no,17,0.00084
15103,William McChesney Martin,Male,no,92,0.23085999999999998
15105,Wink Martindale,Male,yes,80,0.06978
15108,Ricardo Martinelli,Male,yes,62,0.01311
15110,A Martinez,Male,yes,66,0.01932
15111,Alex J. Martinez,Male,yes,63,0.01444
15112,Benito Martinez,Male,yes,43,0.0031
15113,Bob Martinez,Male,yes,80,0.06978
15114,Cliff Martinez,Male,yes,60,0.01086
15115,Matthew G. Martinez,Male,no,82,0.08596000000000001
15116,Mel Martinez,Male,yes,68,0.02323
15117,Olivier Martinez,Male,yes,48,0.004379999999999999
15118,Pedro Martinez,Male,yes,43,0.0031
15120,Tino Martinez,Male,yes,47,0.00418
15121,Tony Martinez,Male,no,82,0.08596000000000001
15123,Max Martini,Male,yes,45,0.0036299999999999995
15124,William Martini,Male,yes,67,0.02122
15125,Jean Martinon,Male,no,66,0.01932
15126,Harry Martinson,Male,no,74,0.03942
15127,Jackie Martling,Male,yes,65,0.01753
15128,Andrew Marton,Male,no,88,0.15972999999999998
15130,Suehiro Maruo,Male,yes,58,0.009059999999999999
15131,Lee Marvin,Male,no,63,0.01444
15132,Anthony W. Marx,Male,yes,55,0.0069099999999999995
15133,Richard Marx,Male,yes,51,0.00504
15134,Zeppo Marx,Male,no,78,0.05711
15135,Ron Masak,Male,yes,78,0.05711
15136,Frank R. Mascara,Male,no,81,0.07737999999999999
15137,Robert Maschio,Male,yes,48,0.004379999999999999
15138,J Mascis,Male,yes,49,0.00457
15139,Mase,Male,yes,40,0.00244
15141,Toshihide Maskawa,Male,yes,74,0.03942
15142,Eric Maskin,Male,yes,64,0.0159
15144,Abraham Maslow,Male,no,62,0.01311
15145,James Maslow,Male,yes,24,0.0012
15147,Jackie Mason,Male,yes,80,0.06978
15148,James Mason,Male,no,75,0.04299
15151,Nick Mason,Male,yes,69,0.02538
15152,Roy Mason,Male,yes,90,0.19307
15153,Abu Hamza al-Masri,Male,yes,56,0.00757
15154,Eric Massa,Male,yes,55,0.0069099999999999995
15155,Felipe Massa,Male,yes,33,0.00137
15157,Matthew E. Massengill,Male,yes,53,0.0058
15159,Christopher Massey,Male,yes,24,0.0012
15160,Daniel Massey,Male,no,65,0.01753
15161,Harrie Massey,Male,no,75,0.04299
15163,Kyle Massey,Male,yes,23,0.00125
15164,Walter Massey,Male,no,86,0.13083
15165,Walter E. Massey,Male,yes,76,0.04715
15166,Pat Mastelotto,Male,yes,59,0.009909999999999999
15167,Master P,Male,yes,47,0.00418
15168,Ben Masters,Male,yes,67,0.02122
15169,William Masters,Male,no,86,0.13083
15171,Chris Masterson,Male,yes,34,0.00148
15172,Danny Masterson,Male,yes,38,0.00206
15175,Armand Mastroianni,Male,yes,66,0.01932
15177,Marcello Mastroianni,Male,no,72,0.03343
15178,Yasuzo Masumura,Male,no,62,0.01311
15179,Kurt Masur,Male,yes,87,0.14473
15180,Richard Masur,Male,yes,66,0.01932
15181,Eduardo Mata,Male,no,53,0.0058
15185,Adolfo López Mateos,Male,no,59,0.009909999999999999
15186,John C. Mather,Male,yes,68,0.02323
15187,Jerry Mathers,Male,yes,66,0.01932
15189,Jim Matheson,Male,yes,54,0.00632
15190,Richard Matheson,Male,no,87,0.14473
15191,Scott M. Matheson,Male,no,61,0.01192
15192,Tim Matheson,Male,yes,67,0.02122
15193,Eddie Mathews,Male,no,70,0.02785
15194,F. David Mathews,Male,yes,79,0.06305
15195,George Mathews,Male,no,73,0.03633
15196,Harlan Mathews,Male,no,87,0.14473
15197,Harry Mathews,Male,yes,84,0.10625
15198,Kerwin Mathews,Male,no,81,0.07737999999999999
15199,Larry Mathews,Male,yes,59,0.009909999999999999
15200,Robert Mathews,Male,no,31,0.00121
15201,Ross Mathews,Male,yes,35,0.0016
15202,Bob Mathias,Male,no,76,0.04715
15203,Charles Mathias,Male,no,88,0.15972999999999998
15205,Johnny Mathis,Male,yes,79,0.06305
15207,Cameron Mathison,Male,yes,45,0.0036299999999999995
15209,Matisyahu,Male,yes,35,0.0016
15211,Glen Matlock,Male,yes,58,0.009059999999999999
15212,Jack Matlock,Male,yes,85,0.11800000000000001
15214,Ollie Matson,Male,no,81,0.07737999999999999
15216,Hideki Matsui,Male,yes,40,0.00244
15217,Robert Matsui,Male,no,64,0.0159
15218,Yukihiro Matsumoto,Male,yes,49,0.00457
15219,Spark Matsunaga,Male,no,74,0.03942
15220,Thad Matta,Male,yes,47,0.00418
15222,Niall Matter,Male,yes,34,0.00148
15223,Walter Matthau,Male,no,80,0.06978
15224,Lothar Matthäus,Male,yes,53,0.0058
15225,Roland Matthes,Male,yes,64,0.0159
15226,Chris Matthews,Male,yes,69,0.02538
15227,Dakin Matthews,Male,yes,74,0.03942
15228,Dave Matthews,Male,yes,47,0.00418
15229,Drummond Matthews,Male,no,66,0.01932
15231,Lester Matthews,Male,no,75,0.04299
15232,Warren W. Matthews,Male,yes,75,0.04299
15233,F. O. Matthiessen,Male,no,48,0.004379999999999999
15234,Peter Matthiessen,Male,no,87,0.14473
15235,Don Mattingly,Male,yes,53,0.0058
15236,Mack Mattingly,Male,yes,83,0.09557
15237,James Mattis,Male,yes,64,0.0159
15238,Victor Mature,Male,no,86,0.13083
15239,John Matuszak,Male,no,39,0.00224
15240,Gene Mauch,Male,no,80,0.06978
15241,John William Mauchly,Male,no,73,0.03633
15242,Reginald Maudling,Male,no,62,0.01311
15243,Joe Mauer,Male,yes,31,0.00121
15244,Bill Mauldin,Male,no,82,0.08596000000000001
15245,Armistead Maupin,Male,yes,70,0.02785
15248,Pierre Mauroy,Male,no,85,0.11800000000000001
15249,David Edward Maust,Male,no,52,0.005379999999999999
15250,Nicholas Mavroules,Male,no,74,0.03942
15252,Peter Max,Male,yes,77,0.05184
15253,David Maxwell Fyfe,Male,no,67,0.02122
15254,Brian Maxwell,Male,no,51,0.00504
15255,Brini Maxwell,Male,yes,45,0.0036299999999999995
15256,Frank Maxwell,Male,no,88,0.15972999999999998
